rule,type,conditions_coverage,impact_direction,importance,min_rule_coverage,total_gain,max_gain,weighted_importance
common > 0.5 & unambiguous <= 0.70 & positive > 0.70 & subject to geographical variability > 0.5 & subject to time variability > 0.70,rule,0.23,negative,0.12,0.49,3.76,0.88,1.12
conceptually dense,linear,,positive,0.1,,,,
conceptually dense <= 0.5 & common <= 0.89 & socially controversial <= 0.30 & positive > 0.70 & subject to time variability <= 0.70,rule,0.02,negative,0.07,0.01,2.83,0.88,1.07
common,linear,,negative,0.06,,,,
conceptually dense <= 0.89 & common > 0.5 & positive > 0.70 & negative > 0.5 & subject to time variability > 0.70,rule,0.2,negative,0.06,0.48,26.44,12.44,2.66
conceptually dense <= 0.89 & common > 0.5 & unambiguous > 0.70 & positive > 0.70 & subject to time variability > 0.70,rule,0.37,negative,0.06,0.48,9.44,2.49,1.06
unambiguous > 0.5 & positive > 0.70 & negative > 0.70 & neutral > 0.5 & subject to time variability <= 0.89,rule,0.08,negative,0.06,0.07,8.08,4.07,1.48
common > 0.89 & socially controversial <= 0.89 & unambiguous > 0.5 & positive <= 0.89 & neutral <= 0.89,rule,0.03,negative,0.06,0.03,1.67,0.5,1.06
technically complicated > 0.5 & socially controversial <= 0.70 & unambiguous > 0.70 & positive > 0.70 & negative > 0.5,rule,0.03,negative,0.06,0.07,33.06,19.96,3.16
socially controversial > 0.70 & unambiguous <= 0.70 & positive > 0.70 & negative <= 0.70 & subject to geographical variability > 0.89,rule,0.02,negative,0.05,0.01,20.18,11.11,2.52
technically complicated <= 0.70 & socially controversial > 0.5 & socially controversial <= 0.89 & positive > 0.70 & interdisciplinary <= 0.89,rule,0.06,negative,0.05,0.05,3.35,1.21,1.05
technically complicated > 0.5 & common > 0.70 & positive <= 0.70 & neutral <= 0.70 & subject to time variability <= 0.89,rule,0.09,negative,0.05,0.08,1.51,0.43,1.05
unambiguous > 0.5 & positive > 0.70 & negative <= 0.70 & neutral > 0.70 & neutral <= 0.89,rule,0.58,negative,0.05,0.47,4.94,1.34,1.05
common > 0.5 & positive > 0.70 & negative > 0.70 & neutral > 0.5 & interdisciplinary > 0.89,rule,0.07,negative,0.04,0.06,8.04,4.64,1.6
socially controversial <= 0.5 & positive <= 0.5 & subject to geographical variability > 0.5 & interdisciplinary <= 0.89,rule,0.02,negative,0.04,0.03,1.07,0.35,1.04
technically complicated <= 0.89 & common > 0.70 & socially controversial <= 0.5 & positive <= 0.5,rule,0.03,negative,0.04,0.03,1.98,0.86,1.04
technically complicated > 0.5 & common > 0.5 & unambiguous > 0.70 & positive > 0.70 & subject to geographical variability > 0.70,rule,0.33,negative,0.04,0.33,8.81,2.81,1.07
technically complicated > 0.5 & common > 0.5 & unambiguous > 0.5 & positive > 0.70 & subject to geographical variability > 0.5,rule,0.54,negative,0.04,0.45,2.84,0.62,1.04
technically complicated > 0.5 & common > 0.5 & positive > 0.70 & subject to geographical variability > 0.89 & subject to time variability <= 0.89,rule,0.04,negative,0.04,0.03,4.62,2.56,1.04
common > 0.5 & socially controversial > 0.70 & unambiguous > 0.5 & positive <= 0.70 & interdisciplinary > 0.89,rule,0.14,negative,0.04,0.13,2.83,0.65,1.04
conceptually dense <= 0.89 & common > 0.5 & common <= 0.89 & positive > 0.70 & subject to time variability > 0.70,rule,0.58,negative,0.04,0.48,3.5,0.77,1.04
unambiguous > 0.70 & positive <= 0.5 & negative > 0.70 & subject to geographical variability <= 0.89,rule,0.1,negative,0.04,0.09,4.71,2.33,1.04
common > 0.70 & positive > 0.30 & positive <= 0.70 & negative <= 0.89,rule,0.19,positive,0.04,0.18,0.88,0.4,1.04
conceptually dense <= 0.89 & common > 0.5 & unambiguous > 0.70 & positive <= 0.89 & neutral <= 0.89,rule,0.57,negative,0.04,0.46,1.51,0.37,1.04
technically complicated <= 0.89 & common > 0.5 & positive > 0.5 & positive <= 0.70 & negative <= 0.89,rule,0.04,positive,0.03,0.2,2.76,1.17,1.03
socially controversial <= 0.5 & unambiguous > 0.70 & positive > 0.70 & positive <= 0.89 & negative <= 0.5,rule,0.27,positive,0.03,0.23,20.27,10.14,2.38
conceptually dense <= 0.89 & positive > 0.70 & negative > 0.70 & interdisciplinary > 0.89 & subject to time variability <= 0.89,rule,0.07,negative,0.03,0.06,2.26,0.87,1.03
common <= 0.70 & socially controversial > 0.5 & unambiguous > 0.70 & positive > 0.30 & subject to geographical variability > 0.70,rule,0.03,negative,0.03,0.06,1.37,0.41,1.03
conceptually dense <= 0.89 & unambiguous > 0.5 & positive <= 0.70 & negative > 0.70 & interdisciplinary > 0.89,rule,0.16,negative,0.03,0.16,3.17,1.36,1.03
conceptually dense <= 0.5 & positive > 0.70 & positive <= 0.89 & negative <= 0.70 & subject to time variability <= 0.70,rule,0.02,negative,0.03,0.02,22.67,13.56,2.68
conceptually dense > 0.70 & common > 0.70 & socially controversial <= 0.5 & positive > 0.70 & negative > 0.5,rule,0.02,negative,0.03,0.02,5.1,1.92,1.03
subject to geographical variability,linear,,negative,0.03,,,,
common > 0.70 & socially controversial > 0.5 & unambiguous > 0.70 & positive <= 0.70 & negative <= 0.89,rule,0.08,positive,0.02,0.09,0.98,0.34,1.02
socially controversial <= 0.89 & unambiguous > 0.70 & positive > 0.30 & positive <= 0.70 & subject to time variability <= 0.89,rule,0.1,positive,0.02,0.08,2.6,1.67,1.02
conceptually dense > 0.70 & unambiguous > 0.5 & positive > 0.70 & negative > 0.70 & subject to time variability <= 0.89,rule,0.08,negative,0.02,0.06,4.35,1.34,1.02
conceptually dense <= 0.89 & common <= 0.89 & unambiguous > 0.70 & neutral <= 0.89,rule,0.58,negative,0.02,0.46,1.22,0.38,1.02
technically complicated > 0.70 & socially controversial <= 0.89 & positive > 0.5 & positive <= 0.70 & neutral > 0.70,rule,0.02,positive,0.02,0.02,2.63,2.11,1.02
conceptually dense <= 0.89 & technically complicated > 0.5 & positive > 0.5 & positive <= 0.70 & subject to geographical variability <= 0.89,rule,0.03,positive,0.02,0.03,3.28,1.63,1.02
conceptually dense <= 0.89 & common > 0.5 & common <= 0.70 & subject to geographical variability > 0.5 & interdisciplinary <= 0.89,rule,0.04,negative,0.02,0.04,1.7,0.56,1.02
conceptually dense > 0.5 & common <= 0.89 & unambiguous > 0.5 & unambiguous <= 0.70 & neutral <= 0.89,rule,0.3,positive,0.02,0.24,1.89,0.5,1.02
conceptually dense > 0.5 & socially controversial <= 0.5 & unambiguous > 0.5 & positive > 0.70 & negative <= 0.5,rule,0.32,positive,0.02,0.29,3.82,1.22,1.02
conceptually dense <= 0.89 & socially controversial > 0.70 & unambiguous <= 0.5 & positive > 0.30 & positive <= 0.70,rule,0.03,positive,0.02,0.03,1.23,0.79,1.02
conceptually dense > 0.5 & common > 0.5 & negative <= 0.70 & subject to geographical variability <= 0.70 & subject to time variability > 0.5,rule,0.04,positive,0.02,0.04,1.89,0.66,1.02
technically complicated <= 0.70 & socially controversial > 0.70 & positive > 0.70 & neutral > 0.70 & subject to geographical variability <= 0.89,rule,0.06,negative,0.02,0.13,2.24,0.55,1.02
technically complicated > 0.70 & socially controversial <= 0.89 & positive <= 0.5 & subject to geographical variability <= 0.89,rule,0.1,negative,0.02,0.1,0.62,0.21,1.02
conceptually dense <= 0.89 & common > 0.70 & positive > 0.70 & subject to geographical variability > 0.70 & subject to time variability > 0.70,rule,0.47,negative,0.02,0.38,2.16,0.53,1.02
